pupilid,schoolid,district,zone,tracking_assigned,tracking_actual,girl,w_correct,w_incorrect,w_missing,s_correct,s_incorrect,s_missing,a1_correct,a2_correct,a3_correct,a4_correct,a5_correct,a6_correct,a7_correct,a8_correct,spelling_correct,total_score,letter_grade,z_score,avg.yrstaught,total_math_score,d.zoneBUTERE EAST,d.zoneBUTERE WEST,d.zoneKABULA,d.zoneKHWISERO WEST,d.zoneMATUNGU,d.zoneMUMIAS EAST,d.zoneMUNICIPALITY,d.zoneSANGALO,d.zoneSOUTH WANGA
4301054,430,BUNGOMA,MUNICIPALITY,1,1,0,1,1,22,2,4,34,3,1,1,2,0,0,0,0,1,11,F,-1.42802921,NA,7,0,0,0,0,0,0,1,0,0
4321009,432,BUNGOMA,MUNICIPALITY,1,1,0,1,6,17,7,7,26,2,1,0,0,0,0,0,0,1,12,F,-1.36666338,18.8,3,0,0,0,0,0,0,1,0,0
4521018,452,BUNGOMA,MUNICIPALITY,1,0,1,1,3,20,0,6,34,0,0,0,0,0,0,0,0,1,2,F,-1.9803216,16.666667,0,0,0,0,0,0,0,1,0,0
4521028,452,BUNGOMA,MUNICIPALITY,1,1,0,1,4,19,4,2,34,2,0,0,0,0,0,0,0,1,8,F,-1.61212667,16.666667,2,0,0,0,0,0,0,1,0,0
4521033,452,BUNGOMA,MUNICIPALITY,1,0,0,1,4,19,0,0,40,0,2,0,0,0,0,0,0,1,4,F,-1.85758996,16.666667,2,0,0,0,0,0,0,1,0,0
4521045,452,BUNGOMA,MUNICIPALITY,1,1,1,1,2,21,11,4,25,0,0,0,0,0,0,0,0,1,13,F,-1.30529756,16.666667,0,0,0,0,0,0,0,1,0,0
4521073,452,BUNGOMA,MUNICIPALITY,1,1,0,1,3,20,5,25,10,2,2,0,0,0,0,0,0,1,11,F,-1.42802921,16.666667,4,0,0,0,0,0,0,1,0,0
4801031,480,BUNGOMA,SANGALO,0,0,0,1,11,12,6,9,25,3,3,3,0,1,1,0,0,0,18,F,-0.99846845,7.944444,11,0,0,0,0,0,0,0,1,0
4801061,480,BUNGOMA,SANGALO,0,0,1,1,3,20,14,7,19,3,3,2,2,0,1,0,0,0,26,D,-0.50754187,7.944444,11,0,0,0,0,0,0,0,1,0
4831034,483,BUNGOMA,SANGALO,0,0,0,1,6,17,2,1,37,0,0,0,0,0,0,0,0,0,3,F,-1.91895578,NA,0,0,0,0,0,0,0,0,1,0
4831133,483,BUNGOMA,SANGALO,0,0,0,1,19,4,1,8,31,2,2,0,0,0,0,0,0,0,6,F,-1.73485832,NA,4,0,0,0,0,0,0,0,1,0
4831145,483,BUNGOMA,SANGALO,0,0,1,1,4,19,11,4,25,1,2,0,0,0,0,0,0,1,16,F,-1.12120009,NA,3,0,0,0,0,0,0,0,1,0
4851055,485,BUNGOMA,SANGALO,0,0,0,1,1,22,0,7,33,0,0,0,0,0,0,0,0,0,1,F,-2.04168743,8.75,0,0,0,0,0,0,0,0,1,0
4901003,490,BUNGOMA,SANGALO,1,1,0,1,2,21,12,18,10,0,0,0,0,0,0,0,0,1,14,F,-1.24393174,NA,0,0,0,0,0,0,0,0,1,0
4951006,495,BUNGOMA,SANGALO,0,1,0,1,11,12,10,5,25,2,3,1,2,2,0,0,0,0,21,D,-0.81437098,NA,10,0,0,0,0,0,0,0,1,0
4951019,495,BUNGOMA,SANGALO,0,1,0,1,0,23,1,9,30,0,0,0,0,0,0,0,0,0,2,F,-1.9803216,NA,0,0,0,0,0,0,0,0,1,0
6801002,680,BUTERE/M,BUTERE EAST,1,1,1,1,10,13,11,12,17,0,0,0,0,0,0,0,0,1,13,F,-1.30529756,13,0,1,0,0,0,0,0,0,0,0
6911008,691,BUTERE/M,BUTERE EAST,1,1,0,1,18,5,12,18,10,0,1,0,0,0,0,0,0,1,15,F,-1.18256592,NA,1,1,0,0,0,0,0,0,0,0
6911050,691,BUTERE/M,BUTERE EAST,1,1,0,1,19,4,3,37,0,2,0,0,0,0,0,0,0,1,7,F,-1.67349249,NA,2,1,0,0,0,0,0,0,0,0
6951034,695,BUTERE/M,BUTERE EAST,1,1,0,1,6,17,2,3,35,3,3,0,0,0,0,0,0,2,11,F,-1.42802921,NA,6,1,0,0,0,0,0,0,0,0
7191027,719,BUTERE/M,BUTERE WEST,0,0,0,1,3,20,8,7,25,2,3,0,0,0,0,0,0,2,16,F,-1.12120009,11.4,5,0,1,0,0,0,0,0,0,0
7671008,767,BUTERE/M,KHWISERO WEST,0,1,0,1,3,20,4,3,33,3,2,0,0,0,0,0,0,0,10,F,-1.48939503,18.9,5,0,0,0,1,0,0,0,0,0
7701031,770,BUTERE/M,KHWISERO WEST,0,1,0,1,3,20,3,0,37,1,0,0,0,0,0,0,0,0,5,F,-1.79622414,NA,1,0,0,0,1,0,0,0,0,0
7771005,777,BUTERE/M,KHWISERO WEST,0,1,0,1,1,22,11,7,22,3,3,1,0,0,1,0,0,0,20,D,-0.87573681,NA,8,0,0,0,1,0,0,0,0,0
7931045,793,BUTERE/M,KHWISERO WEST,0,0,1,1,5,18,7,9,24,0,0,0,0,0,0,0,0,0,8,F,-1.61212667,8.928571,0,0,0,0,1,0,0,0,0,0
7931573,793,BUTERE/M,KHWISERO WEST,0,1,0,1,3,20,1,0,39,0,0,0,0,0,0,0,0,0,2,F,-1.9803216,8.928571,0,0,0,0,1,0,0,0,0,0
7951021,795,BUTERE/M,KHWISERO WEST,0,0,0,1,3,20,1,3,36,0,0,0,0,0,0,0,0,0,2,F,-1.9803216,NA,0,0,0,0,1,0,0,0,0,0
8561052,856,BUTERE/M,MATUNGU,1,1,1,1,0,23,2,6,32,1,0,0,0,0,0,0,0,1,5,F,-1.79622414,1.666667,1,0,0,0,0,1,0,0,0,0
8601032,860,BUTERE/M,MATUNGU,1,1,0,1,1,22,19,7,14,3,0,0,0,0,0,0,0,1,24,D,-0.63027352,14.5,3,0,0,0,0,1,0,0,0,0
8611039,861,BUTERE/M,MATUNGU,1,1,1,1,1,22,11,4,25,1,1,0,1,0,0,0,0,1,16,F,-1.12120009,NA,3,0,0,0,0,1,0,0,0,0
8631079,863,BUTERE/M,MATUNGU,0,0,1,1,5,18,18,12,10,3,3,0,0,0,0,0,0,0,25,D,-0.56890769,NA,6,0,0,0,0,1,0,0,0,0
8631101,863,BUTERE/M,MATUNGU,0,0,1,1,5,18,3,5,32,1,0,0,0,0,0,0,0,0,5,F,-1.79622414,NA,1,0,0,0,0,1,0,0,0,0
8631111,863,BUTERE/M,MATUNGU,0,0,1,1,12,11,7,8,25,2,1,0,0,0,0,0,0,0,11,F,-1.42802921,NA,3,0,0,0,0,1,0,0,0,0
8641019,864,BUTERE/M,MATUNGU,0,0,0,1,11,12,6,9,25,0,0,0,0,0,0,0,0,0,7,F,-1.67349249,NA,0,0,0,0,0,1,0,0,0,0
8641060,864,BUTERE/M,MATUNGU,0,1,1,1,4,19,4,1,35,0,0,0,0,0,0,0,0,0,5,F,-1.79622414,NA,0,0,0,0,0,1,0,0,0,0
8641089,864,BUTERE/M,MATUNGU,0,0,1,1,3,20,3,1,36,1,0,0,0,1,0,0,0,0,6,F,-1.73485832,NA,2,0,0,0,0,1,0,0,0,0
8711052,871,BUTERE/M,MATUNGU,0,0,1,1,3,20,7,8,25,0,0,0,0,0,0,0,0,0,8,F,-1.61212667,4.571429,0,0,0,0,0,1,0,0,0,0
8711065,871,BUTERE/M,MATUNGU,0,1,1,1,3,20,11,4,25,0,0,0,0,0,0,0,0,0,12,F,-1.36666338,4.571429,0,0,0,0,0,1,0,0,0,0
8781010,878,BUTERE/M,MATUNGU,1,0,0,1,3,20,8,5,27,0,0,0,0,0,0,0,0,1,10,F,-1.48939503,6.2,0,0,0,0,0,1,0,0,0,0
8831022,883,BUTERE/M,MATUNGU,1,1,0,1,2,21,3,3,34,0,0,0,0,0,0,0,0,1,5,F,-1.79622414,13.416667,0,0,0,0,0,1,0,0,0,0
8831028,883,BUTERE/M,MATUNGU,1,1,1,1,4,19,3,6,31,0,0,0,0,0,0,0,0,1,5,F,-1.79622414,13.416667,0,0,0,0,0,1,0,0,0,0
8831032,883,BUTERE/M,MATUNGU,1,0,0,1,6,17,7,4,29,1,1,0,0,2,0,0,0,1,13,F,-1.30529756,13.416667,4,0,0,0,0,1,0,0,0,0
8831043,883,BUTERE/M,MATUNGU,1,1,0,1,3,20,3,2,35,2,2,1,0,0,0,0,0,3,12,F,-1.36666338,13.416667,5,0,0,0,0,1,0,0,0,0
8831081,883,BUTERE/M,MATUNGU,1,1,0,1,0,23,4,1,35,1,2,0,2,0,0,0,0,1,11,F,-1.42802921,13.416667,5,0,0,0,0,1,0,0,0,0
8871022,887,BUTERE/M,MATUNGU,1,1,1,1,3,20,19,11,10,3,2,1,2,0,1,0,0,2,31,D,-0.20071276,NA,9,0,0,0,0,1,0,0,0,0
8871033,887,BUTERE/M,MATUNGU,1,0,1,1,0,23,2,4,34,3,3,1,2,2,0,0,0,1,15,F,-1.18256592,NA,11,0,0,0,0,1,0,0,0,0
8871051,887,BUTERE/M,MATUNGU,1,1,0,1,7,16,5,0,35,3,2,0,2,0,0,0,0,3,16,F,-1.12120009,NA,7,0,0,0,0,1,0,0,0,0
8891021,889,BUTERE/M,MATUNGU,1,1,1,1,5,18,4,4,32,2,0,0,0,0,0,0,0,1,8,F,-1.61212667,NA,2,0,0,0,0,1,0,0,0,0
8891109,889,BUTERE/M,MATUNGU,1,1,0,1,13,10,7,5,28,0,0,0,0,0,0,0,0,1,9,F,-1.55076085,NA,0,0,0,0,0,1,0,0,0,0
8901007,890,BUTERE/M,MATUNGU,0,0,0,1,4,19,6,9,25,2,1,0,0,0,0,0,0,0,10,F,-1.48939503,NA,3,0,0,0,0,1,0,0,0,0
8901066,890,BUTERE/M,MATUNGU,0,0,1,1,5,18,5,1,34,2,3,0,0,0,0,0,0,0,11,F,-1.42802921,NA,5,0,0,0,0,1,0,0,0,0
8931020,893,BUTERE/M,MATUNGU,0,0,0,1,5,18,15,7,18,2,3,1,0,0,0,0,0,0,22,D,-0.75300516,13.666667,6,0,0,0,0,1,0,0,0,0
8931051,893,BUTERE/M,MATUNGU,0,0,1,1,3,20,2,1,37,1,3,2,2,2,0,0,0,0,13,F,-1.30529756,13.666667,10,0,0,0,0,1,0,0,0,0
8931064,893,BUTERE/M,MATUNGU,0,0,0,1,6,17,6,5,29,0,0,0,0,0,0,0,0,0,7,F,-1.67349249,13.666667,0,0,0,0,0,1,0,0,0,0
8951070,895,BUTERE/M,MATUNGU,0,0,0,1,6,17,7,2,31,3,3,0,2,1,0,0,0,0,17,F,-1.05983427,9.8,9,0,0,0,0,1,0,0,0,0
8951079,895,BUTERE/M,MATUNGU,0,0,0,1,11,12,6,8,26,2,2,0,0,0,0,0,0,0,11,F,-1.42802921,9.8,4,0,0,0,0,1,0,0,0,0
8991103,899,BUTERE/M,MATUNGU,0,1,0,1,7,16,7,3,30,1,3,0,1,0,0,0,0,0,13,F,-1.30529756,NA,5,0,0,0,0,1,0,0,0,0
9381116,938,BUTERE/M,MUMIAS EAST,0,0,0,1,3,20,0,0,40,0,1,0,0,0,0,0,0,0,2,F,-1.9803216,20.571429,1,0,0,0,0,0,1,0,0,0
9461043,946,BUTERE/M,MUMIAS EAST,1,1,0,1,3,20,0,0,40,0,0,0,0,0,0,0,0,1,2,F,-1.9803216,16.833333,0,0,0,0,0,0,1,0,0,0
9531042,953,BUTERE/M,MUMIAS EAST,1,1,1,1,3,20,1,3,36,0,0,0,0,0,0,0,0,1,3,F,-1.91895578,13.4,0,0,0,0,0,0,1,0,0,0
9541041,954,BUTERE/M,MUMIAS EAST,0,0,1,1,4,19,9,4,27,0,0,0,0,0,0,0,0,0,10,F,-1.48939503,12.833333,0,0,0,0,0,0,1,0,0,0
9611138,961,BUTERE/M,SOUTH WANGA,0,0,0,1,3,20,6,2,32,3,2,1,2,0,1,0,0,7,23,D,-0.69163934,NA,9,0,0,0,0,0,0,0,0,1
9691069,969,BUTERE/M,SOUTH WANGA,0,0,0,1,4,19,3,1,36,3,3,0,2,1,0,0,0,0,13,F,-1.30529756,NA,9,0,0,0,0,0,0,0,0,1
9731003,973,BUTERE/M,SOUTH WANGA,1,1,1,1,2,21,1,2,37,0,0,0,0,0,0,0,0,1,3,F,-1.91895578,NA,0,0,0,0,0,0,0,0,0,1
10061019,1006,BUNGOMA,KABULA,1,1,0,1,7,16,13,17,10,2,3,3,2,3,2,0,0,1,30,D,-0.26207858,NA,15,0,0,1,0,0,0,0,0,0
10101094,1010,BUNGOMA,KABULA,0,0,0,1,6,17,7,3,30,1,2,0,0,0,0,0,0,0,11,F,-1.42802921,NA,3,0,0,1,0,0,0,0,0,0
10131029,1013,BUNGOMA,KABULA,0,0,0,1,11,12,9,11,20,0,1,0,0,0,0,0,0,0,11,F,-1.42802921,NA,1,0,0,1,0,0,0,0,0,0
10141050,1014,BUNGOMA,KABULA,1,0,0,1,2,21,7,8,25,2,3,1,2,1,0,0,0,1,18,F,-0.99846845,11.071429,9,0,0,1,0,0,0,0,0,0
10181078,1018,BUNGOMA,KABULA,0,0,0,1,8,15,0,15,25,0,0,0,0,0,0,0,0,0,1,F,-2.04168743,14.333333,0,0,0,1,0,0,0,0,0,0
4301019,430,BUNGOMA,MUNICIPALITY,1,1,0,2,4,18,3,1,36,2,0,0,0,0,0,0,0,1,8,F,-1.61212667,NA,2,0,0,0,0,0,0,1,0,0
4301033,430,BUNGOMA,MUNICIPALITY,1,1,0,2,8,14,8,7,25,3,1,1,0,0,0,0,0,1,16,F,-1.12120009,NA,5,0,0,0,0,0,0,1,0,0
4361013,436,BUNGOMA,MUNICIPALITY,1,1,1,2,0,22,9,16,15,1,0,0,0,0,0,0,0,1,13,F,-1.30529756,19,1,0,0,0,0,0,0,1,0,0
4431021,443,BUNGOMA,MUNICIPALITY,0,1,1,2,10,12,12,8,20,3,2,0,0,0,0,0,0,0,19,F,-0.93710263,12.833333,5,0,0,0,0,0,0,1,0,0
4431030,443,BUNGOMA,MUNICIPALITY,0,1,1,2,1,21,3,1,36,0,0,0,0,0,0,0,0,0,5,F,-1.79622414,12.833333,0,0,0,0,0,0,0,1,0,0
4511097,451,BUNGOMA,MUNICIPALITY,0,0,0,2,5,17,17,13,10,1,0,0,0,0,0,0,0,0,20,D,-0.87573681,NA,1,0,0,0,0,0,0,1,0,0
4561008,456,BUNGOMA,MUNICIPALITY,1,1,0,2,7,15,11,4,25,0,0,0,0,0,0,0,0,1,14,F,-1.24393174,11.2,0,0,0,0,0,0,0,1,0,0
4561077,456,BUNGOMA,MUNICIPALITY,1,1,0,2,10,12,17,13,10,2,1,1,0,0,0,0,0,1,24,D,-0.63027352,11.2,4,0,0,0,0,0,0,1,0,0
4801030,480,BUNGOMA,SANGALO,0,0,0,2,5,17,7,8,25,1,3,1,2,0,0,0,0,0,16,F,-1.12120009,7.944444,7,0,0,0,0,0,0,0,1,0
4851038,485,BUNGOMA,SANGALO,0,0,0,2,2,20,0,2,38,0,0,0,0,0,0,0,0,0,2,F,-1.9803216,8.75,0,0,0,0,0,0,0,0,1,0
4851131,485,BUNGOMA,SANGALO,0,0,1,2,6,16,8,7,25,1,0,0,0,0,0,0,0,1,12,F,-1.36666338,8.75,1,0,0,0,0,0,0,0,1,0
4961042,496,BUNGOMA,SANGALO,0,0,0,2,0,22,5,1,34,3,2,0,1,0,0,0,0,3,16,F,-1.12120009,15.571429,6,0,0,0,0,0,0,0,1,0
6661008,666,BUTERE/M,BUTERE EAST,1,1,1,2,11,11,8,7,25,3,3,1,0,0,0,0,0,1,18,F,-0.99846845,9.9375,7,1,0,0,0,0,0,0,0,0
6681107,668,BUTERE/M,BUTERE EAST,0,0,0,2,10,12,9,6,25,0,0,0,0,0,0,0,0,0,11,F,-1.42802921,4.875,0,1,0,0,0,0,0,0,0,0
6781004,678,BUTERE/M,BUTERE EAST,1,1,1,2,8,14,0,6,34,1,1,0,0,0,0,0,0,1,5,F,-1.79622414,6.3,2,1,0,0,0,0,0,0,0,0
6921002,692,BUTERE/M,BUTERE EAST,1,0,1,2,3,19,2,2,36,3,1,0,0,0,0,0,0,3,11,F,-1.42802921,20.916667,4,1,0,0,0,0,0,0,0,0
6931050,693,BUTERE/M,BUTERE EAST,0,0,1,2,2,20,5,10,25,0,0,0,0,0,0,0,0,0,7,F,-1.67349249,18.722222,0,1,0,0,0,0,0,0,0,0
7151035,715,BUTERE/M,BUTERE WEST,0,1,1,2,10,12,6,9,25,0,1,0,0,0,0,0,0,0,9,F,-1.55076085,15.611111,1,0,1,0,0,0,0,0,0,0
7221002,722,BUTERE/M,BUTERE WEST,0,0,0,2,1,21,1,9,30,3,2,0,1,2,0,0,0,0,11,F,-1.42802921,13.375,8,0,1,0,0,0,0,0,0,0
7231002,723,BUTERE/M,BUTERE WEST,1,1,0,2,3,19,0,0,40,0,0,0,0,0,0,0,0,1,3,F,-1.91895578,12.5,0,0,1,0,0,0,0,0,0,0
7231070,723,BUTERE/M,BUTERE WEST,1,1,0,2,6,16,7,8,25,1,0,0,0,0,0,0,0,1,11,F,-1.42802921,12.5,1,0,1,0,0,0,0,0,0,0
7321022,732,BUTERE/M,BUTERE WEST,0,0,1,2,10,12,3,4,33,0,0,0,0,0,0,0,0,0,5,F,-1.79622414,12.9,0,0,1,0,0,0,0,0,0,0
7341008,734,BUTERE/M,BUTERE WEST,1,1,0,2,2,20,4,1,35,2,1,0,0,0,0,0,0,3,12,F,-1.36666338,7.555556,3,0,1,0,0,0,0,0,0,0
7341027,734,BUTERE/M,BUTERE WEST,1,0,1,2,4,18,13,7,20,3,2,0,1,0,1,0,0,1,23,D,-0.69163934,7.555556,7,0,1,0,0,0,0,0,0,0
7341047,734,BUTERE/M,BUTERE WEST,1,0,1,2,10,12,15,14,11,2,1,0,0,0,0,0,0,2,22,D,-0.75300516,7.555556,3,0,1,0,0,0,0,0,0,0
7701012,770,BUTERE/M,KHWISERO WEST,0,0,0,2,10,12,11,4,25,1,3,0,0,0,0,0,0,0,17,F,-1.05983427,NA,4,0,0,0,1,0,0,0,0,0
7701040,770,BUTERE/M,KHWISERO WEST,0,0,1,2,3,19,10,5,25,1,0,0,0,0,0,0,0,0,13,F,-1.30529756,NA,1,0,0,0,1,0,0,0,0,0
7701047,770,BUTERE/M,KHWISERO WEST,0,0,1,2,3,19,9,15,16,3,2,1,2,1,0,0,0,0,20,D,-0.87573681,NA,9,0,0,0,1,0,0,0,0,0
8571013,857,BUTERE/M,MATUNGU,0,0,1,2,10,12,11,4,25,1,0,0,0,0,0,0,0,0,14,F,-1.24393174,NA,1,0,0,0,0,1,0,0,0,0
8581022,858,BUTERE/M,MATUNGU,1,1,0,2,10,12,18,12,10,2,1,0,0,0,0,0,0,1,24,D,-0.63027352,10.202381,3,0,0,0,0,1,0,0,0,0
8611017,861,BUTERE/M,MATUNGU,1,1,1,2,10,12,16,8,16,2,0,1,0,0,0,0,0,1,22,D,-0.75300516,NA,3,0,0,0,0,1,0,0,0,0
8631004,863,BUTERE/M,MATUNGU,0,0,0,2,3,19,7,3,30,1,1,0,0,0,0,0,0,0,11,F,-1.42802921,NA,2,0,0,0,0,1,0,0,0,0
8631076,863,BUTERE/M,MATUNGU,0,0,1,2,4,18,7,8,25,0,0,0,0,0,0,0,0,0,9,F,-1.55076085,NA,0,0,0,0,0,1,0,0,0,0
8641036,864,BUTERE/M,MATUNGU,0,1,0,2,7,15,1,4,35,0,0,0,0,0,0,0,0,0,3,F,-1.91895578,NA,0,0,0,0,0,1,0,0,0,0
8641101,864,BUTERE/M,MATUNGU,0,0,0,2,4,18,5,5,30,0,0,0,0,0,0,0,0,0,7,F,-1.67349249,NA,0,0,0,0,0,1,0,0,0,0
8731074,873,BUTERE/M,MATUNGU,0,0,0,2,4,18,4,1,35,0,0,0,0,0,0,0,0,0,6,F,-1.73485832,18.666667,0,0,0,0,0,1,0,0,0,0
8781025,878,BUTERE/M,MATUNGU,1,1,0,2,7,15,3,0,37,2,2,1,0,0,0,0,0,1,11,F,-1.42802921,6.2,5,0,0,0,0,1,0,0,0,0
8781026,878,BUTERE/M,MATUNGU,1,1,1,2,6,16,0,0,40,1,2,0,2,0,0,0,0,1,8,F,-1.61212667,6.2,5,0,0,0,0,1,0,0,0,0
8811039,881,BUTERE/M,MATUNGU,0,0,1,2,0,22,4,4,32,3,0,0,0,0,0,0,0,0,9,F,-1.55076085,NA,3,0,0,0,0,1,0,0,0,0
8831012,883,BUTERE/M,MATUNGU,1,1,0,2,2,20,1,2,37,0,0,0,0,0,0,0,0,1,4,F,-1.85758996,13.416667,0,0,0,0,0,1,0,0,0,0
8831087,883,BUTERE/M,MATUNGU,1,0,1,2,5,17,5,6,29,2,1,0,0,0,0,0,0,1,11,F,-1.42802921,13.416667,3,0,0,0,0,1,0,0,0,0
8871009,887,BUTERE/M,MATUNGU,1,1,0,2,10,12,7,8,25,2,1,0,0,0,0,0,0,1,13,F,-1.30529756,NA,3,0,0,0,0,1,0,0,0,0
8871014,887,BUTERE/M,MATUNGU,1,0,0,2,5,17,9,6,25,3,1,0,0,0,0,0,0,1,16,F,-1.12120009,NA,4,0,0,0,0,1,0,0,0,0
8891010,889,BUTERE/M,MATUNGU,1,1,0,2,0,22,7,5,28,0,0,0,0,0,0,0,0,1,10,F,-1.48939503,NA,0,0,0,0,0,1,0,0,0,0
8891104,889,BUTERE/M,MATUNGU,1,1,1,2,7,15,4,3,33,3,1,1,0,0,1,0,0,4,16,F,-1.12120009,NA,6,0,0,0,0,1,0,0,0,0
8931092,893,BUTERE/M,MATUNGU,0,0,1,2,0,22,17,23,0,2,3,1,2,0,1,0,0,3,31,D,-0.20071276,13.666667,9,0,0,0,0,1,0,0,0,0
8931115,893,BUTERE/M,MATUNGU,0,0,1,2,10,12,12,18,10,2,0,0,0,0,0,0,0,0,16,F,-1.12120009,13.666667,2,0,0,0,0,1,0,0,0,0
8951004,895,BUTERE/M,MATUNGU,0,0,1,2,10,12,8,3,29,2,1,0,2,0,0,0,0,0,15,F,-1.18256592,9.8,5,0,0,0,0,1,0,0,0,0
8951015,895,BUTERE/M,MATUNGU,0,1,1,2,3,19,8,7,25,3,2,1,2,0,0,0,0,0,18,F,-0.99846845,9.8,8,0,0,0,0,1,0,0,0,0
8951083,895,BUTERE/M,MATUNGU,0,0,0,2,10,12,11,4,25,1,0,0,0,0,0,0,0,0,14,F,-1.24393174,9.8,1,0,0,0,0,1,0,0,0,0
8961043,896,BUTERE/M,MATUNGU,1,1,1,2,6,16,2,7,31,3,3,0,1,0,1,1,0,1,14,F,-1.24393174,2.097222,10,0,0,0,0,1,0,0,0,0
8991123,899,BUTERE/M,MATUNGU,0,0,0,2,3,19,5,2,33,2,1,0,0,0,0,0,0,0,10,F,-1.48939503,NA,3,0,0,0,0,1,0,0,0,0
9381042,938,BUTERE/M,MUMIAS EAST,0,0,1,2,10,12,1,4,35,1,0,0,0,0,0,0,0,2,6,F,-1.73485832,20.571429,1,0,0,0,0,0,1,0,0,0
9391019,939,BUTERE/M,MUMIAS EAST,1,1,1,2,4,18,10,5,25,0,0,0,0,0,0,0,0,1,13,F,-1.30529756,11.652778,0,0,0,0,0,0,1,0,0,0
9531025,953,BUTERE/M,MUMIAS EAST,1,0,1,2,5,17,2,5,33,1,0,0,0,0,0,0,0,1,6,F,-1.73485832,13.4,1,0,0,0,0,0,1,0,0,0
9541027,954,BUTERE/M,MUMIAS EAST,0,1,1,2,1,21,5,4,31,3,2,3,0,0,0,0,0,0,15,F,-1.18256592,12.833333,8,0,0,0,0,0,1,0,0,0
9571028,957,BUTERE/M,MUMIAS EAST,0,0,0,2,6,16,3,2,35,3,2,0,0,0,0,0,0,0,10,F,-1.48939503,3.5,5,0,0,0,0,0,1,0,0,0
9571037,957,BUTERE/M,MUMIAS EAST,0,0,0,2,8,14,4,12,24,2,2,0,0,0,0,0,0,0,10,F,-1.48939503,3.5,4,0,0,0,0,0,1,0,0,0
9611033,961,BUTERE/M,SOUTH WANGA,0,0,1,2,2,20,8,1,31,0,1,0,0,0,0,0,0,0,11,F,-1.42802921,NA,1,0,0,0,0,0,0,0,0,1
9641019,964,BUTERE/M,SOUTH WANGA,1,1,0,2,2,20,8,7,25,0,1,0,0,0,0,0,0,1,12,F,-1.36666338,8.333333,1,0,0,0,0,0,0,0,0,1
9741002,974,BUTERE/M,SOUTH WANGA,1,1,0,2,2,20,7,3,30,0,0,0,0,0,0,0,0,1,10,F,-1.48939503,NA,0,0,0,0,0,0,0,0,0,1
9781090,978,BUTERE/M,SOUTH WANGA,1,1,1,2,0,22,17,10,13,1,3,1,1,2,0,0,0,1,28,D,-0.38481023,2,8,0,0,0,0,0,0,0,0,1
10061025,1006,BUNGOMA,KABULA,1,0,NA,2,4,18,5,3,32,3,3,0,2,0,1,0,0,1,17,F,-1.05983427,NA,9,0,0,1,0,0,0,0,0,0
10131043,1013,BUNGOMA,KABULA,0,0,1,2,0,22,9,6,25,3,3,0,0,0,0,0,0,0,17,F,-1.05983427,NA,6,0,0,1,0,0,0,0,0,0
10141019,1014,BUNGOMA,KABULA,1,0,1,2,1,21,2,2,36,1,0,0,0,0,0,0,0,2,7,F,-1.67349249,11.071429,1,0,0,1,0,0,0,0,0,0
10151002,1015,BUNGOMA,KABULA,1,1,0,2,22,0,2,23,15,0,0,0,0,0,0,0,0,1,5,F,-1.79622414,1.361111,0,0,0,1,0,0,0,0,0,0
10181062,1018,BUNGOMA,KABULA,0,0,0,2,0,22,5,11,24,3,3,0,2,0,1,1,0,0,17,F,-1.05983427,14.333333,11,0,0,1,0,0,0,0,0,0
10201030,1020,BUNGOMA,KABULA,1,1,1,2,10,12,5,5,30,0,0,0,0,0,0,0,0,1,8,F,-1.61212667,NA,0,0,0,1,0,0,0,0,0,0
4301009,430,BUNGOMA,MUNICIPALITY,1,0,0,3,16,5,17,23,0,3,1,0,0,0,0,0,0,1,25,D,-0.56890769,NA,4,0,0,0,0,0,0,1,0,0
4301011,430,BUNGOMA,MUNICIPALITY,1,1,0,3,3,18,4,5,31,3,3,1,2,0,1,1,0,4,22,D,-0.75300516,NA,12,0,0,0,0,0,0,1,0,0
4301017,430,BUNGOMA,MUNICIPALITY,1,1,1,3,11,10,4,1,35,3,2,1,0,0,0,0,0,1,14,F,-1.24393174,NA,6,0,0,0,0,0,0,1,0,0
4321011,432,BUNGOMA,MUNICIPALITY,1,1,0,3,3,18,13,17,10,0,2,0,0,0,0,0,0,1,19,F,-0.93710263,18.8,2,0,0,0,0,0,0,1,0,0
4321028,432,BUNGOMA,MUNICIPALITY,1,1,1,3,9,12,18,12,10,3,2,0,0,0,0,0,0,1,27,D,-0.44617605,18.8,5,0,0,0,0,0,0,1,0,0
4361004,436,BUNGOMA,MUNICIPALITY,1,1,0,3,4,17,9,6,25,0,0,0,0,0,0,0,0,1,13,F,-1.30529756,19,0,0,0,0,0,0,0,1,0,0
4431049,443,BUNGOMA,MUNICIPALITY,0,1,1,3,5,16,3,1,36,1,1,0,0,0,0,0,0,0,8,F,-1.61212667,12.833333,2,0,0,0,0,0,0,1,0,0
4431060,443,BUNGOMA,MUNICIPALITY,0,1,0,3,2,19,2,7,31,2,2,0,0,0,0,0,0,0,9,F,-1.55076085,12.833333,4,0,0,0,0,0,0,1,0,0
4431062,443,BUNGOMA,MUNICIPALITY,0,0,0,3,6,15,10,5,25,2,2,0,0,0,0,0,0,0,17,F,-1.05983427,12.833333,4,0,0,0,0,0,0,1,0,0
4431072,443,BUNGOMA,MUNICIPALITY,0,1,0,3,3,18,9,4,27,2,3,0,2,0,0,0,0,5,24,D,-0.63027352,12.833333,7,0,0,0,0,0,0,1,0,0
